Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
EU,Europe,DEU,Germany,2005,All,Age30_34,[30-34],22,0.73431242,,0.42746153
EU,Europe,DEU,Germany,2005,All,Age35_39,[35-39],128,2.18915683,,1.87839009
EU,Europe,DEU,Germany,2005,All,Age40_44,[40-44],557,5.08490049,,7.78685981
EU,Europe,DEU,Germany,2005,All,Age45_49,[45-49],1303,7.76519666,,20.82206404
EU,Europe,DEU,Germany,2005,All,Age50_54,[50-54],2244,9.38401706,,40.08270899
EU,Europe,DEU,Germany,2005,All,Age55_59,[55-59],3330,11.22648507,,71.22022706
EU,Europe,DEU,Germany,2005,All,Age60_64,[60-64],5218,10.97717471,,105.7723786
EU,Europe,DEU,Germany,2005,All,Age65_69,[65-69],7384,9.69296,,139.7986551
EU,Europe,DEU,Germany,2005,All,Age70_74,[70-74],6940,7.84996833,,188.3314297
EU,Europe,DEU,Germany,2005,All,Age75_79,[75-79],6812,5.54985254,,224.7914772
EU,Europe,DEU,Germany,2005,All,Age80_84,[80-84],4498,2.96394894,,209.0867678
EU,Europe,DEU,Germany,2005,All,Age85_over,[85+],2224,0.91393254,,151.6313667
EU,Europe,DEU,Germany,2005,All,Age_unknown,[Unknown],0,,,
EU,Europe,DEU,Germany,2005,Male,Age00,[0],0,0,,0
EU,Europe,DEU,Germany,2005,Male,Age01_04,[1-4],1,0.29585799,,0.06684076
EU,Europe,DEU,Germany,2005,Male,Age05_09,[5-9],0,0,,0
EU,Europe,DEU,Germany,2005,Male,Age10_14,[10-14],0,0,,0
EU,Europe,DEU,Germany,2005,Male,Age15_19,[15-19],4,0.37488285,,0.1620846
EU,Europe,DEU,Germany,2005,Male,Age20_24,[20-24],5,0.31446541,,0.20231063
EU,Europe,DEU,Germany,2005,Male,Age25_29,[25-29],3,0.18371096,,0.12318482
EU,Europe,DEU,Germany,2005,Male,Age30_34,[30-34],15,0.72780204,,0.57224476
EU,Europe,DEU,Germany,2005,Male,Age35_39,[35-39],68,1.74762272,,1.94517635
EU,Europe,DEU,Germany,2005,Male,Age40_44,[40-44],307,4.25090003,,8.37938355
EU,Europe,DEU,Germany,2005,Male,Age45_49,[45-49],806,7.2835713,,25.34039762
EU,Europe,DEU,Germany,2005,Male,Age50_54,[50-54],1435,9.04107863,,51.29658829
EU,Europe,DEU,Germany,2005,Male,Age55_59,[55-59],2275,11.6118824,,97.60856862
EU,Europe,DEU,Germany,2005,Male,Age60_64,[60-64],3905,12.40391335,,161.0830723
EU,Europe,DEU,Germany,2005,Male,Age65_69,[65-69],5731,11.4842795,,227.3413361
EU,Europe,DEU,Germany,2005,Male,Age70_74,[70-74],5357,9.87993582,,321.3058079
EU,Europe,DEU,Germany,2005,Male,Age75_79,[75-79],4998,7.66305848,,412.6700778
EU,Europe,DEU,Germany,2005,Male,Age80_84,[80-84],2904,4.9498875,,445.2601414
EU,Europe,DEU,Germany,2005,Male,Age85_over,[85+],1166,1.86030186,,321.9082589
EU,Europe,DEU,Germany,2005,Male,Age_unknown,[Unknown],0,,,
EU,Europe,DEU,Germany,2005,Female,Age00,[0],0,0,,0
EU,Europe,DEU,Germany,2005,Female,Age01_04,[1-4],0,0,,0
EU,Europe,DEU,Germany,2005,Female,Age05_09,[5-9],0,0,,0
EU,Europe,DEU,Germany,2005,Female,Age10_14,[10-14],0,0,,0
EU,Europe,DEU,Germany,2005,Female,Age15_19,[15-19],2,0.44052863,,0.08532343
EU,Europe,DEU,Germany,2005,Female,Age20_24,[20-24],2,0.35971223,,0.08331237
EU,Europe,DEU,Germany,2005,Female,Age25_29,[25-29],4,0.68728522,,0.16921834
EU,Europe,DEU,Germany,2005,Female,Age30_34,[30-34],7,0.7486631,,0.27718315
EU,Europe,DEU,Germany,2005,Female,Age35_39,[35-39],60,3.06748466,,1.80803545
EU,Europe,DEU,Germany,2005,Female,Age40_44,[40-44],250,6.69882101,,7.16471567
EU,Europe,DEU,Germany,2005,Female,Age45_49,[45-49],497,8.6979349,,16.15160803
EU,Europe,DEU,Germany,2005,Female,Age50_54,[50-54],809,10.06093769,,28.88288223
EU,Europe,DEU,Germany,2005,Female,Age55_59,[55-59],1055,10.47666336,,44.99125762
EU,Europe,DEU,Germany,2005,Female,Age60_64,[60-64],1313,8.17915654,,52.33118907
EU,Europe,DEU,Germany,2005,Female,Age65_69,[65-69],1653,6.29091186,,59.86954741
EU,Europe,DEU,Germany,2005,Female,Age70_74,[70-74],1583,4.63041507,,78.45434532
EU,Europe,DEU,Germany,2005,Female,Age75_79,[75-79],1814,3.15368567,,99.71268017
EU,Europe,DEU,Germany,2005,Female,Age80_84,[80-84],1594,1.7123398,,106.333515
EU,Europe,DEU,Germany,2005,Female,Age85_over,[85+],1058,0.58561102,,95.7899502
EU,Europe,DEU,Germany,2005,Female,Age_unknown,[Unknown],0,,,
EU,Europe,DEU,Germany,2006,All,Age00,[0],1,0.03877472,,0.14718761
EU,Europe,DEU,Germany,2006,All,Age01_04,[1-4],1,0.18939394,,0.03499672
EU,Europe,DEU,Germany,2006,All,Age05_09,[5-9],0,0,,0
EU,Europe,DEU,Germany,2006,All,Age10_14,[10-14],0,0,,0
EU,Europe,DEU,Germany,2006,All,Age15_19,[15-19],0,0,,0
EU,Europe,DEU,Germany,2006,All,Age20_24,[20-24],2,0.0990099,,0.04123184
EU,Europe,DEU,Germany,2006,All,Age25_29,[25-29],10,0.47551117,,0.20468529
EU,Europe,DEU,Germany,2006,All,Age30_34,[30-34],30,1.1282437,,0.61261822
EU,Europe,DEU,Germany,2006,All,Age35_39,[35-39],121,2.20923863,,1.84906947
EU,Europe,DEU,Germany,2006,All,Age40_44,[40-44],463,4.39946788,,6.43056895
EU,Europe,DEU,Germany,2006,All,Age45_49,[45-49],1237,7.4811007,,19.20942874
EU,Europe,DEU,Germany,2006,All,Age50_54,[50-54],2320,9.83425883,,40.99277432
EU,Europe,DEU,Germany,2006,All,Age55_59,[55-59],3664,11.79082864,,73.57799086
EU,Europe,DEU,Germany,2006,All,Age60_64,[60-64],4906,11.64352676,,109.3562448
EU,Europe,DEU,Germany,2006,All,Age65_69,[65-69],7362,9.83383202,,135.9402897
EU,Europe,DEU,Germany,2006,All,Age70_74,[70-74],6960,7.83369163,,180.080555
EU,Europe,DEU,Germany,2006,All,Age75_79,[75-79],6781,5.61164534,,221.7186152
EU,Europe,DEU,Germany,2006,All,Age80_84,[80-84],4344,2.93499632,,201.0204658
EU,Europe,DEU,Germany,2006,All,Age85_over,[85+],2569,1.03771565,,162.5119322
EU,Europe,DEU,Germany,2006,All,Age_unknown,[Unknown],0,,,
EU,Europe,DEU,Germany,2006,Male,Age00,[0],1,0.06997901,,0.28675151
EU,Europe,DEU,Germany,2006,Male,Age01_04,[1-4],1,0.33112583,,0.06822874
EU,Europe,DEU,Germany,2006,Male,Age05_09,[5-9],0,0,,0
EU,Europe,DEU,Germany,2006,Male,Age10_14,[10-14],0,0,,0
EU,Europe,DEU,Germany,2006,Male,Age15_19,[15-19],0,0,,0
EU,Europe,DEU,Germany,2006,Male,Age20_24,[20-24],2,0.135318,,0.08125444
EU,Europe,DEU,Germany,2006,Male,Age25_29,[25-29],5,0.33112583,,0.20204828
EU,Europe,DEU,Germany,2006,Male,Age30_34,[30-34],17,0.93663912,,0.68307191
EU,Europe,DEU,Germany,2006,Male,Age35_39,[35-39],65,1.78571429,,1.9399499
EU,Europe,DEU,Germany,2006,Male,Age40_44,[40-44],266,3.8038038,,7.20557701
EU,Europe,DEU,Germany,2006,Male,Age45_49,[45-49],755,6.96494465,,23.06266722
EU,Europe,DEU,Germany,2006,Male,Age50_54,[50-54],1512,9.6650473,,53.37220939
EU,Europe,DEU,Germany,2006,Male,Age55_59,[55-59],2552,12.39135713,,102.9613907
EU,Europe,DEU,Germany,2006,Male,Age60_64,[60-64],3546,12.74027234,,160.840179
EU,Europe,DEU,Germany,2006,Male,Age65_69,[65-69],5625,11.43548354,,217.1600866
EU,Europe,DEU,Germany,2006,Male,Age70_74,[70-74],5343,9.77998243,,303.7101753
EU,Europe,DEU,Germany,2006,Male,Age75_79,[75-79],4963,7.6093956,,395.6104222
EU,Europe,DEU,Germany,2006,Male,Age80_84,[80-84],2848,4.87312424,,420.9854133
EU,Europe,DEU,Germany,2006,Male,Age85_over,[85+],1397,2.15337187,,351.320154
EU,Europe,DEU,Germany,2006,Male,Age_unknown,[Unknown],0,,,
EU,Europe,DEU,Germany,2006,Female,Age00,[0],0,0,,0
EU,Europe,DEU,Germany,2006,Female,Age01_04,[1-4],0,0,,0
EU,Europe,DEU,Germany,2006,Female,Age05_09,[5-9],0,0,,0
EU,Europe,DEU,Germany,2006,Female,Age10_14,[10-14],0,0,,0
EU,Europe,DEU,Germany,2006,Female,Age15_19,[15-19],0,0,,0
EU,Europe,DEU,Germany,2006,Female,Age20_24,[20-24],0,0,,0
EU,Europe,DEU,Germany,2006,Female,Age25_29,[25-29],5,0.84317032,,0.20739203
EU,Europe,DEU,Germany,2006,Female,Age30_34,[30-34],13,1.54028436,,0.5398095
EU,Europe,DEU,Germany,2006,Female,Age35_39,[35-39],56,3.04844856,,1.75371019
EU,Europe,DEU,Germany,2006,Female,Age40_44,[40-44],197,5.57915605,,5.6150952
EU,Europe,DEU,Germany,2006,Female,Age45_49,[45-49],482,8.46356453,,15.22494541
EU,Europe,DEU,Germany,2006,Female,Age50_54,[50-54],808,10.16735875,,28.58558996
EU,Europe,DEU,Germany,2006,Female,Age55_59,[55-59],1112,10.61068702,,44.45953083
EU,Europe,DEU,Germany,2006,Female,Age60_64,[60-64],1360,9.50915956,,59.60776339
EU,Europe,DEU,Germany,2006,Female,Age65_69,[65-69],1737,6.76533593,,61.47893471
EU,Europe,DEU,Germany,2006,Female,Age70_74,[70-74],1617,4.72599737,,76.79178456
EU,Europe,DEU,Germany,2006,Female,Age75_79,[75-79],1818,3.2688435,,100.7836511
EU,Europe,DEU,Germany,2006,Female,Age80_84,[80-84],1496,1.67031397,,100.7769797
EU,Europe,DEU,Germany,2006,Female,Age85_over,[85+],1172,0.64153092,,99.05642836
EU,Europe,DEU,Germany,2006,Female,Age_unknown,[Unknown],0,,,
EU,Europe,DEU,Germany,2007,All,Age00,[0],1,0.0376506,,0.14723616
EU,Europe,DEU,Germany,2007,All,Age01_04,[1-4],2,0.36429872,,0.07125359
EU,Europe,DEU,Germany,2007,All,Age05_09,[5-9],2,0.56980057,,0.0519282
EU,Europe,DEU,Germany,2007,All,Age10_14,[10-14],1,0.25575448,,0.02485343
EU,Europe,DEU,Germany,2007,All,Age15_19,[15-19],5,0.35335689,,0.10631855
EU,Europe,DEU,Germany,2007,All,Age20_24,[20-24],10,0.49261084,,0.20611001
EU,Europe,DEU,Germany,2007,All,Age25_29,[25-29],16,0.72859745,,0.32335004
EU,Europe,DEU,Germany,2007,All,Age30_34,[30-34],25,0.97049689,,0.52657608
EU,Europe,DEU,Germany,2007,All,Age35_39,[35-39],118,2.37855271,,1.89743099
EU,Europe,DEU,Germany,2007,All,Age40_44,[40-44],432,4.3866775,,6.00503506
EU,Europe,DEU,Germany,2007,All,Age45_49,[45-49],1236,7.48048175,,18.67239569
EU,Europe,DEU,Germany,2007,All,Age50_54,[50-54],2346,10.00298469,,40.82354276
EU,Europe,DEU,Germany,2007,All,Age55_59,[55-59],3561,11.15252114,,68.6264156
EU,Europe,DEU,Germany,2007,All,Age60_64,[60-64],4628,11.58506058,,108.2040558
EU,Europe,DEU,Germany,2007,All,Age65_69,[65-69],7642,10.31128142,,141.7602723
EU,Europe,DEU,Germany,2007,All,Age70_74,[70-74],7085,7.82336963,,173.0323523
EU,Europe,DEU,Germany,2007,All,Age75_79,[75-79],6925,5.80177614,,226.6424129
EU,Europe,DEU,Germany,2007,All,Age80_84,[80-84],4698,3.21776414,,215.6888131
EU,Europe,DEU,Germany,2007,All,Age85_over,[85+],2789,1.07978985,,165.3243327
EU,Europe,DEU,Germany,2007,All,Age_unknown,[Unknown],0,,,
EU,Europe,DEU,Germany,2007,Male,Age00,[0],0,0,,0
EU,Europe,DEU,Germany,2007,Male,Age01_04,[1-4],0,0,,0
EU,Europe,DEU,Germany,2007,Male,Age05_09,[5-9],1,0.45454545,,0.0506262
EU,Europe,DEU,Germany,2007,Male,Age10_14,[10-14],0,0,,0
EU,Europe,DEU,Germany,2007,Male,Age15_19,[15-19],4,0.4040404,,0.16592774
EU,Europe,DEU,Germany,2007,Male,Age20_24,[20-24],6,0.3992016,,0.24339882
EU,Europe,DEU,Germany,2007,Male,Age25_29,[25-29],8,0.50793651,,0.31941598
EU,Europe,DEU,Germany,2007,Male,Age30_34,[30-34],12,0.68376068,,0.49813883
EU,Europe,DEU,Germany,2007,Male,Age35_39,[35-39],62,1.90359226,,1.95051911
EU,Europe,DEU,Germany,2007,Male,Age40_44,[40-44],254,3.88676358,,6.88555876
EU,Europe,DEU,Germany,2007,Male,Age45_49,[45-49],754,6.89781356,,22.40176647
EU,Europe,DEU,Germany,2007,Male,Age50_54,[50-54],1519,9.82535576,,52.67867051
EU,Europe,DEU,Germany,2007,Male,Age55_59,[55-59],2402,11.4659411,,93.17853232
EU,Europe,DEU,Germany,2007,Male,Age60_64,[60-64],3263,12.34535205,,155.2188595
EU,Europe,DEU,Germany,2007,Male,Age65_69,[65-69],5787,11.94673823,,224.0650598
EU,Europe,DEU,Germany,2007,Male,Age70_74,[70-74],5375,9.59718602,,287.033917
EU,Europe,DEU,Germany,2007,Male,Age75_79,[75-79],5151,7.82505659,,403.8596786
EU,Europe,DEU,Germany,2007,Male,Age80_84,[80-84],3046,5.08293562,,429.0074379
EU,Europe,DEU,Germany,2007,Male,Age85_over,[85+],1499,2.1633089,,346.9835119
EU,Europe,DEU,Germany,2007,Male,Age_unknown,[Unknown],0,,,
EU,Europe,DEU,Germany,2007,Female,Age00,[0],1,0.08787346,,0.30276515
EU,Europe,DEU,Germany,2007,Female,Age01_04,[1-4],2,0.80645161,,0.14631659
EU,Europe,DEU,Germany,2007,Female,Age05_09,[5-9],1,0.76335878,,0.05329894
EU,Europe,DEU,Germany,2007,Female,Age10_14,[10-14],1,0.5952381,,0.05104914
EU,Europe,DEU,Germany,2007,Female,Age15_19,[15-19],1,0.23529412,,0.04362697
EU,Europe,DEU,Germany,2007,Female,Age20_24,[20-24],4,0.75901328,,0.16759627
EU,Europe,DEU,Germany,2007,Female,Age25_29,[25-29],8,1.28824477,,0.32738221
EU,Europe,DEU,Germany,2007,Female,Age30_34,[30-34],13,1.58343484,,0.55586793
EU,Europe,DEU,Germany,2007,Female,Age35_39,[35-39],56,3.28638498,,1.84192713
EU,Europe,DEU,Germany,2007,Female,Age40_44,[40-44],178,5.37277392,,5.07833909
EU,Europe,DEU,Germany,2007,Female,Age45_49,[45-49],482,8.61945637,,14.81440046
EU,Europe,DEU,Germany,2007,Female,Age50_54,[50-54],827,10.34655323,,28.88412959
EU,Europe,DEU,Germany,2007,Female,Age55_59,[55-59],1159,10.5545943,,44.38713394
EU,Europe,DEU,Germany,2007,Female,Age60_64,[60-64],1365,10.09839461,,62.76118885
EU,Europe,DEU,Germany,2007,Female,Age65_69,[65-69],1855,7.22548981,,66.05986555
EU,Europe,DEU,Germany,2007,Female,Age70_74,[70-74],1710,4.94848941,,76.95738406
EU,Europe,DEU,Germany,2007,Female,Age75_79,[75-79],1774,3.3138438,,99.66118568
EU,Europe,DEU,Germany,2007,Female,Age80_84,[80-84],1652,1.91923417,,112.5243252
EU,Europe,DEU,Germany,2007,Female,Age85_over,[85+],1290,0.68254329,,102.7906465
EU,Europe,DEU,Germany,2007,Female,Age_unknown,[Unknown],0,,,
EU,Europe,DEU,Germany,2008,All,Age00,[0],2,0.08285004,,0.29223616
EU,Europe,DEU,Germany,2008,All,Age01_04,[1-4],1,0.18656716,,0.03606711
EU,Europe,DEU,Germany,2008,All,Age05_09,[5-9],0,0,,0
EU,Europe,DEU,Germany,2008,All,Age10_14,[10-14],2,0.48780488,,0.05005595
EU,Europe,DEU,Germany,2008,All,Age15_19,[15-19],3,0.22641509,,0.06575755
EU,Europe,DEU,Germany,2008,All,Age20_24,[20-24],5,0.25974026,,0.10249136
EU,Europe,DEU,Germany,2008,All,Age25_29,[25-29],13,0.59605685,,0.2609453
EU,Europe,DEU,Germany,2008,All,Age30_34,[30-34],31,1.22723674,,0.65887214
EU,Europe,DEU,Germany,2008,All,Age35_39,[35-39],110,2.40332095,,1.88727188
EU,Europe,DEU,Germany,2008,All,Age40_44,[40-44],429,4.52722668,,6.0287881
EU,Europe,DEU,Germany,2008,All,Age45_49,[45-49],1224,7.41323966,,17.99610702
EU,Europe,DEU,Germany,2008,All,Age50_54,[50-54],2406,10.21916412,,41.12737555
EU,Europe,DEU,Germany,2008,All,Age55_59,[55-59],3698,11.35017341,,69.48477733
EU,Europe,DEU,Germany,2008,All,Age60_64,[60-64],4674,11.75346393,,110.2305975
EU,Europe,DEU,Germany,2008,All,Age65_69,[65-69],7518,10.51365601,,143.6341856
EU,Europe,DEU,Germany,2008,All,Age70_74,[70-74],7625,8.0236131,,174.4805343
EU,Europe,DEU,Germany,2008,All,Age75_79,[75-79],6843,5.81427952,,226.2382852
EU,Europe,DEU,Germany,2008,All,Age80_84,[80-84],4806,3.21183688,,215.9909721
EU,Europe,DEU,Germany,2008,All,Age85_over,[85+],2956,1.08486619,,167.1505135
EU,Europe,DEU,Germany,2008,All,Age_unknown,[Unknown],0,,,
EU,Europe,DEU,Germany,2008,Male,Age00,[0],1,0.0724113,,0.28478913
EU,Europe,DEU,Germany,2008,Male,Age01_04,[1-4],0,0,,0
EU,Europe,DEU,Germany,2008,Male,Age05_09,[5-9],0,0,,0
EU,Europe,DEU,Germany,2008,Male,Age10_14,[10-14],0,0,,0
EU,Europe,DEU,Germany,2008,Male,Age15_19,[15-19],1,0.10672359,,0.04276869
EU,Europe,DEU,Germany,2008,Male,Age20_24,[20-24],2,0.14234875,,0.08054432
EU,Europe,DEU,Germany,2008,Male,Age25_29,[25-29],6,0.38986355,,0.23791482
EU,Europe,DEU,Germany,2008,Male,Age30_34,[30-34],16,0.8988764,,0.6709746
EU,Europe,DEU,Germany,2008,Male,Age35_39,[35-39],50,1.66666667,,1.68240614
EU,Europe,DEU,Germany,2008,Male,Age40_44,[40-44],234,3.76447876,,6.41758044
EU,Europe,DEU,Germany,2008,Male,Age45_49,[45-49],725,6.75801641,,20.95356344
EU,Europe,DEU,Germany,2008,Male,Age50_54,[50-54],1510,9.73628216,,51.30881655
EU,Europe,DEU,Germany,2008,Male,Age55_59,[55-59],2466,11.52174929,,93.46701213
EU,Europe,DEU,Germany,2008,Male,Age60_64,[60-64],3288,12.66222513,,157.7448247
EU,Europe,DEU,Germany,2008,Male,Age65_69,[65-69],5600,12.09477117,,223.010458
EU,Europe,DEU,Germany,2008,Male,Age70_74,[70-74],5743,9.81894031,,286.2055218
EU,Europe,DEU,Germany,2008,Male,Age75_79,[75-79],5013,7.68876823,,392.8341657
EU,Europe,DEU,Germany,2008,Male,Age80_84,[80-84],3230,5.06293399,,424.5291078
EU,Europe,DEU,Germany,2008,Male,Age85_over,[85+],1620,2.21006535,,352.3799787
EU,Europe,DEU,Germany,2008,Male,Age_unknown,[Unknown],0,,,
EU,Europe,DEU,Germany,2008,Female,Age00,[0],1,0.09680542,,0.30008312
EU,Europe,DEU,Germany,2008,Female,Age01_04,[1-4],1,0.3968254,,0.07409471
EU,Europe,DEU,Germany,2008,Female,Age05_09,[5-9],0,0,,0
EU,Europe,DEU,Germany,2008,Female,Age10_14,[10-14],2,1.10497238,,0.10283247
EU,Europe,DEU,Germany,2008,Female,Age15_19,[15-19],2,0.51546392,,0.08992583
EU,Europe,DEU,Germany,2008,Female,Age20_24,[20-24],3,0.57692308,,0.1252424
EU,Europe,DEU,Germany,2008,Female,Age25_29,[25-29],7,1.09034268,,0.28455562
EU,Europe,DEU,Germany,2008,Female,Age30_34,[30-34],15,2.01072386,,0.64643498
EU,Europe,DEU,Germany,2008,Female,Age35_39,[35-39],60,3.80469245,,2.10041011
EU,Europe,DEU,Germany,2008,Female,Age40_44,[40-44],195,5.98159509,,5.62020553
EU,Europe,DEU,Germany,2008,Female,Age45_49,[45-49],499,8.62873941,,14.93368576
EU,Europe,DEU,Germany,2008,Female,Age50_54,[50-54],896,11.15121344,,30.82052069
EU,Europe,DEU,Germany,2008,Female,Age55_59,[55-59],1232,11.02164967,,45.90736921
EU,Europe,DEU,Germany,2008,Female,Age60_64,[60-64],1386,10.04347826,,64.29099235
EU,Europe,DEU,Germany,2008,Female,Age65_69,[65-69],1918,7.60929937,,70.43606091
EU,Europe,DEU,Germany,2008,Female,Age70_74,[70-74],1882,5.15009715,,79.62716547
EU,Europe,DEU,Germany,2008,Female,Age75_79,[75-79],1830,3.4861127,,104.6565891
EU,Europe,DEU,Germany,2008,Female,Age80_84,[80-84],1576,1.83603807,,107.6318935
EU,Europe,DEU,Germany,2008,Female,Age85_over,[85+],1336,0.67076691,,102.0833095
EU,Europe,DEU,Germany,2008,Female,Age_unknown,[Unknown],0,,,
EU,Europe,DEU,Germany,2009,All,Age00,[0],3,0.1285347,,0.4451098
EU,Europe,DEU,Germany,2009,All,Age01_04,[1-4],0,0,,0
EU,Europe,DEU,Germany,2009,All,Age05_09,[5-9],0,0,,0
EU,Europe,DEU,Germany,2009,All,Age10_14,[10-14],2,0.49382716,,0.05036422
EU,Europe,DEU,Germany,2009,All,Age15_19,[15-19],2,0.1601281,,0.04548389
EU,Europe,DEU,Germany,2009,All,Age20_24,[20-24],7,0.36919831,,0.14241881
EU,Europe,DEU,Germany,2009,All,Age25_29,[25-29],4,0.18223235,,0.08033595
EU,Europe,DEU,Germany,2009,All,Age30_34,[30-34],23,0.88837389,,0.48777788
EU,Europe,DEU,Germany,2009,All,Age35_39,[35-39],94,2.22801612,,1.73204427
EU,Europe,DEU,Germany,2009,All,Age40_44,[40-44],449,4.96901284,,6.45430796
EU,Europe,DEU,Germany,2009,All,Age45_49,[45-49],1125,6.8539052,,16.17189764
EU,Europe,DEU,Germany,2009,All,Age50_54,[50-54],2372,9.97686646,,39.67910776
EU,Europe,DEU,Germany,2009,All,Age55_59,[55-59],3733,11.25075347,,69.17741329
EU,Europe,DEU,Germany,2009,All,Age60_64,[60-64],4594,11.80855439,,107.6699487
EU,Europe,DEU,Germany,2009,All,Age65_69,[65-69],7342,10.6777196,,146.5233923
EU,Europe,DEU,Germany,2009,All,Age70_74,[70-74],7829,7.93879351,,169.1117926
EU,Europe,DEU,Germany,2009,All,Age75_79,[75-79],6567,5.68074671,,215.326513
EU,Europe,DEU,Germany,2009,All,Age80_84,[80-84],5061,3.27502863,,221.5391565
EU,Europe,DEU,Germany,2009,All,Age85_over,[85+],3054,1.09075324,,166.4396787
EU,Europe,DEU,Germany,2009,All,Age_unknown,[Unknown],0,,,
EU,Europe,DEU,Germany,2009,Male,Age00,[0],1,0.0746826,,0.28938283
EU,Europe,DEU,Germany,2009,Male,Age01_04,[1-4],0,0,,0
EU,Europe,DEU,Germany,2009,Male,Age05_09,[5-9],0,0,,0
EU,Europe,DEU,Germany,2009,Male,Age10_14,[10-14],2,0.91743119,,0.09813432
EU,Europe,DEU,Germany,2009,Male,Age15_19,[15-19],2,0.23696682,,0.0887141
EU,Europe,DEU,Germany,2009,Male,Age20_24,[20-24],5,0.37202381,,0.19955037
EU,Europe,DEU,Germany,2009,Male,Age25_29,[25-29],3,0.19157088,,0.11894864
EU,Europe,DEU,Germany,2009,Male,Age30_34,[30-34],13,0.73821692,,0.54445313
EU,Europe,DEU,Germany,2009,Male,Age35_39,[35-39],50,1.79920835,,1.81272453
EU,Europe,DEU,Germany,2009,Male,Age40_44,[40-44],243,4.13687436,,6.82534422
EU,Europe,DEU,Germany,2009,Male,Age45_49,[45-49],687,6.43198202,,19.40238946
EU,Europe,DEU,Germany,2009,Male,Age50_54,[50-54],1474,9.38853503,,48.91619435
EU,Europe,DEU,Germany,2009,Male,Age55_59,[55-59],2495,11.37710898,,93.45048791
EU,Europe,DEU,Germany,2009,Male,Age60_64,[60-64],3158,12.414498,,150.512902
EU,Europe,DEU,Germany,2009,Male,Age65_69,[65-69],5282,11.8963964,,219.4623463
EU,Europe,DEU,Germany,2009,Male,Age70_74,[70-74],5884,9.64100211,,275.8694412
EU,Europe,DEU,Germany,2009,Male,Age75_79,[75-79],4802,7.48511394,,369.6721065
EU,Europe,DEU,Germany,2009,Male,Age80_84,[80-84],3434,4.99810788,,419.9399317
EU,Europe,DEU,Germany,2009,Male,Age85_over,[85+],1623,2.11548488,,335.8614339
EU,Europe,DEU,Germany,2009,Male,Age_unknown,[Unknown],0,,,
EU,Europe,DEU,Germany,2009,Female,Age00,[0],2,0.20100503,,0.60896148
EU,Europe,DEU,Germany,2009,Female,Age01_04,[1-4],0,0,,0
EU,Europe,DEU,Germany,2009,Female,Age05_09,[5-9],0,0,,0
EU,Europe,DEU,Germany,2009,Female,Age10_14,[10-14],0,0,,0
EU,Europe,DEU,Germany,2009,Female,Age15_19,[15-19],0,0,,0
EU,Europe,DEU,Germany,2009,Female,Age20_24,[20-24],2,0.36231884,,0.08300656
EU,Europe,DEU,Germany,2009,Female,Age25_29,[25-29],1,0.15898251,,0.04070014
EU,Europe,DEU,Germany,2009,Female,Age30_34,[30-34],10,1.20772947,,0.42963742
EU,Europe,DEU,Germany,2009,Female,Age35_39,[35-39],44,3.05555556,,1.64866005
EU,Europe,DEU,Germany,2009,Female,Age40_44,[40-44],206,6.51486401,,6.06536342
EU,Europe,DEU,Germany,2009,Female,Age45_49,[45-49],438,7.63997907,,12.82309891
EU,Europe,DEU,Germany,2009,Female,Age50_54,[50-54],898,11.12074303,,30.29035566
EU,Europe,DEU,Germany,2009,Female,Age55_59,[55-59],1238,11.00444444,,45.40774727
EU,Europe,DEU,Germany,2009,Female,Age60_64,[60-64],1436,10.66389425,,66.21832495
EU,Europe,DEU,Germany,2009,Female,Age65_69,[65-69],2060,8.45648604,,79.10866804
EU,Europe,DEU,Germany,2009,Female,Age70_74,[70-74],1945,5.17479913,,77.90629535
EU,Europe,DEU,Germany,2009,Female,Age75_79,[75-79],1765,3.4307151,,100.811173
EU,Europe,DEU,Germany,2009,Female,Age80_84,[80-84],1627,1.89567386,,110.9265744
EU,Europe,DEU,Germany,2009,Female,Age85_over,[85+],1431,0.70398977,,105.869506
EU,Europe,DEU,Germany,2009,Female,Age_unknown,[Unknown],0,,,
EU,Europe,DEU,Germany,2010,All,Age00,[0],4,0.17226529,,0.59570171
EU,Europe,DEU,Germany,2010,All,Age01_04,[1-4],0,0,,0
EU,Europe,DEU,Germany,2010,All,Age05_09,[5-9],0,0,,0
EU,Europe,DEU,Germany,2010,All,Age10_14,[10-14],0,0,,0
EU,Europe,DEU,Germany,2010,All,Age15_19,[15-19],4,0.35149385,,0.09460702
EU,Europe,DEU,Germany,2010,All,Age20_24,[20-24],4,0.21691974,,0.0805862
EU,Europe,DEU,Germany,2010,All,Age25_29,[25-29],12,0.54274084,,0.24180278
EU,Europe,DEU,Germany,2010,All,Age30_34,[30-34],25,0.97618118,,0.52241014
EU,Europe,DEU,Germany,2010,All,Age35_39,[35-39],99,2.45779543,,1.93956625
EU,Europe,DEU,Germany,2010,All,Age40_44,[40-44],321,3.7230341,,4.75939903
EU,Europe,DEU,Germany,2010,All,Age45_49,[45-49],1022,6.430504,,14.47808419
EU,Europe,DEU,Germany,2010,All,Age50_54,[50-54],2422,10.04229206,,39.44105736
EU,Europe,DEU,Germany,2010,All,Age55_59,[55-59],3794,11.51651287,,69.70625629
